latent_regime	bin_left	bin_right	bin_center	component_density	component_mass	weighted_component_density
salamander_blastema	-4.817054438516154	-4.73024940957797	-4.773651924047062	0.0039210614791148155	0.0890119805301082	0.0003490214480363252
salamander_blastema	-4.73024940957797	-4.643444380639788	-4.686846895108879	0.002800674677952385	0.0890119805301082	0.00024929359990506474
salamander_blastema	-4.643444380639788	-4.556639351701604	-4.600041866170696	0.0016804528946875962	0.0890119805301082	0.00014958044034369628
salamander_blastema	-4.556639351701604	-4.469834322763421	-4.513236837232513	0.0033608472218390533	0.0890119805301082	0.00029915566747500604
salamander_blastema	-4.469834322763421	-4.383029293825238	-4.42643180829433	0.00445195001380611	0.0890119805301082	0.0003962768879499244
salamander_blastema	-4.383029293825238	-4.296224264887055	-4.339626779356147	0.0038132235823471238	0.0890119805301082	0.0003394225832688316
salamander_blastema	-4.296224264887055	-4.209419235948872	-4.252821750417963	0.0055494801992163265	0.0890119805301082	0.0004939702234448647
salamander_blastema	-4.209419235948872	-4.122614207010689	-4.16601672147978	0.002236128302110715	0.0890119805301082	0.00019904220889030286
salamander_blastema	-4.122614207010689	-4.035809178072506	-4.079211692541597	0.002797391448212493	0.0890119805301082	0.0002490013531233816
salamander_blastema	-4.035809178072506	-3.949004149134322	-3.992406663603414	0.0050368400783641605	0.0890119805301082	0.0004483391109886193
salamander_blastema	-3.949004149134322	-3.862199120196139	-3.9056016346652305	0.003914736126125669	0.0890119805301082	0.00034845841583920926
salamander_blastema	-3.862199120196139	-3.775394091257956	-3.818796605727048	0.002799236723725415	0.0890119805301082	0.0002491656047514105
salamander_blastema	-3.775394091257956	-3.688589062319773	-3.7319915767888645	0.005150744350385174	0.0890119805301082	0.0004584779558320499
salamander_blastema	-3.688589062319773	-3.60178403338159	-3.645186547850681	0.005920951709600134	0.0890119805301082	0.000527035638294638
salamander_blastema	-3.60178403338159	-3.514979004443407	-3.5583815189124985	0.0044685836965517875	0.0890119805301082	0.00039775748499462665
salamander_blastema	-3.514979004443407	-3.4281739755052234	-3.471576489974315	0.004203625355520908	0.0890119805301082	0.00037417301830149617
salamander_blastema	-3.4281739755052234	-3.3413689465670404	-3.3847714610361317	0.006154576395914482	0.0890119805301082	0.0005478310343242033
salamander_blastema	-3.3413689465670404	-3.2545639176288574	-3.297966432097949	0.0027891878308111324	0.0890119805301082	0.00024827113289097524
salamander_blastema	-3.2545639176288574	-3.167758888690674	-3.2111614031597657	0.008311059509050688	0.0890119805301082	0.0007397838672041904
salamander_blastema	-3.167758888690674	-3.080953859752491	-3.1243563742215823	0.006087934431441883	0.0890119805301082	0.0005418991010800802
salamander_blastema	-3.080953859752491	-2.994148830814308	-3.0375513452833998	0.007241395446051275	0.0890119805301082	0.0006445709504547302
salamander_blastema	-2.994148830814308	-2.9073438018761246	-2.9507463163452163	0.006622916778026379	0.0890119805301082	0.000589518939298211
salamander_blastema	-2.9073438018761246	-2.8205387729379416	-2.863941287407033	0.007805984154994598	0.0890119805301082	0.0006948261096227122
salamander_blastema	-2.8205387729379416	-2.7337337439997587	-2.7771362584688504	0.012070504372321756	0.0890119805301082	0.00107441950017769
salamander_blastema	-2.7337337439997587	-2.6469287150615752	-2.690331229530667	0.012505226663359969	0.0890119805301082	0.0011131149922835874
salamander_blastema	-2.6469287150615752	-2.5601236861233923	-2.6035262005924835	0.01105913987490834	0.0890119805301082	0.0009843959432250843
salamander_blastema	-2.5601236861233923	-2.4733186571852093	-2.516721171654301	0.01721814322058779	0.0890119805301082	0.0015326210291155748
salamander_blastema	-2.4733186571852093	-2.386513628247026	-2.4299161427161176	0.014842962801274976	0.0890119805301082	0.0013212015158762084
salamander_blastema	-2.386513628247026	-2.299708599308843	-2.343111113777934	0.01636878886819893	0.0890119805301082	0.001457018316037575
salamander_blastema	-2.299708599308843	-2.21290357037066	-2.2563060848397516	0.017059857743991498	0.0890119805301082	0.0015185317253545868
salamander_blastema	-2.21290357037066	-2.1260985414324765	-2.169501055901568	0.015115812035873748	0.0890119805301082	0.0013454883666339692
salamander_blastema	-2.1260985414324765	-2.0392935124942935	-2.0826960269633847	0.019566755118229015	0.0890119805301082	0.001741675625621196
salamander_blastema	-2.0392935124942935	-1.9524884835561105	-1.995890998025202	0.026159159809415185	0.0890119805301082	0.0023284786236396535
salamander_blastema	-1.9524884835561105	-1.865683454617927	-1.9090859690870188	0.026341252213105064	0.0890119805301082	0.0023446870291315776
salamander_blastema	-1.865683454617927	-1.778878425679744	-1.8222809401488356	0.02476567858543913	0.0890119805301082	0.0022044421000620255
salamander_blastema	-1.778878425679744	-1.692073396741561	-1.7354759112106526	0.029034821574115813	0.0890119805301082	0.0025844469726503624
salamander_blastema	-1.692073396741561	-1.6052683678033777	-1.6486708822724694	0.029285250941843463	0.0890119805301082	0.002606738186654703
salamander_blastema	-1.6052683678033777	-1.5184633388651947	-1.5618658533342862	0.028077278644673322	0.0890119805301082	0.0024992141800580844
salamander_blastema	-1.5184633388651947	-1.4316583099270117	-1.4750608243961032	0.025698006869934127	0.0890119805301082	0.002287430487169163
salamander_blastema	-1.4316583099270117	-1.3448532809888283	-1.38825579545792	0.02656977533862708	0.0890119805301082	0.0023650283251312226
salamander_blastema	-1.3448532809888283	-1.2580482520506453	-1.3014507665197368	0.03035051982017708	0.0890119805301082	0.002701559879312265
salamander_blastema	-1.2580482520506453	-1.1712432231124623	-1.2146457375815538	0.033440236214559736	0.0890119805301082	0.0029765816548526104
salamander_blastema	-1.1712432231124623	-1.084438194174279	-1.1278407086433706	0.033155797114853856	0.0890119805301082	0.002951263167247589
salamander_blastema	-1.084438194174279	-0.9976331652360959	-1.0410356797051874	0.027000587435888478	0.0890119805301082	0.0024033757631447892
salamander_blastema	-0.9976331652360959	-0.9108281362979129	-0.9542306507670044	0.03432015101117925	0.0890119805301082	0.003054904613597461
salamander_blastema	-0.9108281362979129	-0.8240231073597295	-0.8674256218288212	0.03836496299781263	0.0890119805301082	0.003414941339399619
salamander_blastema	-0.8240231073597295	-0.7372180784215461	-0.7806205928906378	0.04546927739865541	0.0890119805301082	0.004047310434527204
salamander_blastema	-0.7372180784215461	-0.6504130494833635	-0.6938155639524548	0.049484606781076045	0.0890119805301082	0.004404722855337201
salamander_blastema	-0.6504130494833635	-0.5636080205451801	-0.6070105350142718	0.03713181280308826	0.0890119805301082	0.0033051761982761147
salamander_blastema	-0.5636080205451801	-0.4768029916069967	-0.5202055060760884	0.02720543785871722	0.0890119805301082	0.0024216099049932057
salamander_blastema	-0.4768029916069967	-0.38999796266881415	-0.4334004771379054	0.03663957070606808	0.0890119805301082	0.003261360754320055
salamander_blastema	-0.38999796266881415	-0.3031929337306307	-0.34659544819972243	0.028238504847787248	0.0890119805301082	0.0025135652437106044
salamander_blastema	-0.3031929337306307	-0.2163879047924473	-0.259790419261539	0.01474060252493866	0.0890119805301082	0.0013120902249519038
salamander_blastema	-0.2163879047924473	-0.12958287585426476	-0.17298539032335603	0.013917327729962169	0.0890119805301082	0.0012388089049305275
salamander_blastema	-0.12958287585426476	-0.04277784691608133	-0.08618036138517304	0.011638970966904713	0.0890119805301082	0.0010360078570966168
salamander_blastema	-0.04277784691608133	0.044027182022102096	0.0006246675530103829	0.012006269642814933	0.0890119805301082	0.001068701839685472
salamander_blastema	0.044027182022102096	0.13083221096028463	0.08742969649119336	0.009200713763542406	0.0890119805301082	0.0008189737543835351
salamander_blastema	0.13083221096028463	0.21763723989846806	0.17423472542937635	0.00788719764616027	0.0890119805301082	0.0007020550833171332
salamander_blastema	0.21763723989846806	0.3044422688366515	0.2610397543675598	0.009165708724078164	0.0890119805301082	0.0008158578864922883
salamander_blastema	0.3044422688366515	0.391247297774834	0.34784478330574276	0.005642000450986817	0.0890119805301082	0.0005022056342941002
salamander_blastema	0.391247297774834	0.47805232671301745	0.43464981224392574	0.0050294716853008835	0.0890119805301082	0.0004476832357287327
salamander_blastema	0.47805232671301745	0.5648573556512009	0.5214548411821092	0.0043701685789624	0.0890119805301082	0.0003889973604638918
salamander_blastema	0.5648573556512009	0.6516623845893834	0.6082598701202921	0.0049382626481037795	0.0890119805301082	0.00043956453868557416
salamander_blastema	0.6516623845893834	0.7384674135275668	0.6950648990584751	0.004395601541975735	0.0890119805301082	0.0003912611988724577
salamander_blastema	0.7384674135275668	0.8252724424657503	0.7818699279966586	0.004061275012622977	0.0890119805301082	0.00036150213235101137
salamander_blastema	0.8252724424657503	0.9120774714039328	0.8686749569348415	0.0012665021410638892	0.0890119805301082	0.00011273386392171924
salamander_blastema	0.9120774714039328	0.9988825003421162	0.9554799858730245	0.0030849083549073053	0.0890119805301082	0.0002745938024241772
salamander_blastema	0.9988825003421162	1.0856875292802997	1.042285014811208	0.0011933347250033444	0.0890119805301082	0.0001062210873078997
salamander_blastema	1.0856875292802997	1.1724925582184822	1.129090043749391	0.0012037583348902118	0.0890119805301082	0.000107148913468203
salamander_blastema	1.1724925582184822	1.2592975871566656	1.215895072687574	0.0005635996265001953	0.0890119805301082	5.0167118980811636e-05
salamander_blastema	1.2592975871566656	1.346102616094849	1.3027001016257573	0.0014603725080272112	0.0890119805301082	0.0001299906492512234
salamander_blastema	1.346102616094849	1.4329076450330316	1.3895051305639403	0.000984053642860204	0.0890119805301082	8.759256369885452e-05
salamander_blastema	1.4329076450330316	1.519712673971215	1.4763101595021233	0.0005559521952854029	0.0890119805301082	4.94864059824152e-05
salamander_blastema	1.519712673971215	1.6065177029093984	1.5631151884403067	0.0005859503445692077	0.0890119805301082	5.2156600662404506e-05
salamander_blastema	1.6065177029093984	1.693322731847581	1.6499202173784897	0.000736427100720321	0.0890119805301082	6.555083475116124e-05
salamander_blastema	1.693322731847581	1.7801277607857644	1.7367252463166727	0.00023147632055869115	0.0890119805301082	2.06041657387513e-05
salamander_blastema	1.7801277607857644	1.8669327897239478	1.8235302752548561	0.0006698877153231347	0.0890119805301082	5.9628032273701526e-05
salamander_blastema	1.8669327897239478	1.9537378186621304	1.910335304193039	0.0001188245157744331	0.0890119805301082	1.0576805484613374e-05
salamander_blastema	1.9537378186621304	2.040542847600314	1.997140333131222	0.00017444196227512187	0.0890119805301082	1.5527424549667017e-05
salamander_blastema	2.040542847600314	2.127347876538497	2.0839453620694055	5.399414393747137e-05	0.0890119805301082	4.806125688902061e-06
salamander_blastema	2.127347876538497	2.2141529054766798	2.1707503910075885	9.063940801371083e-05	0.0890119805301082	8.06799322137696e-06
salamander_blastema	2.2141529054766798	2.300957934414863	2.2575554199457715	0.00015188007535243668	0.0890119805301082	1.351914631018246e-05
salamander_blastema	2.300957934414863	2.3877629633530466	2.344360448883955	0.00010290517970331364	0.0890119805301082	9.15979385219864e-06
salamander_blastema	2.3877629633530466	2.474567992291229	2.431165477822138	7.180528221394372e-05	0.0890119805301082	6.391530382386483e-06
salamander_blastema	2.474567992291229	2.5613730212294126	2.517970506760321	6.0938820057480555e-06	0.0890119805301082	5.424285064484226e-07
salamander_blastema	2.5613730212294126	2.648178050167596	2.6047755356985043	2.8111377921158505e-05	0.0890119805301082	2.5022494241926742e-06
salamander_blastema	2.648178050167596	2.7349830791057785	2.6915805646366873	2.0743688283208463e-06	0.0890119805301082	1.8464367775875852e-07
salamander_blastema	2.7349830791057785	2.821788108043962	2.7783855935748702	3.4750743257192593e-07	0.0890119805301082	3.093232482216016e-08
salamander_blastema	2.821788108043962	2.9085931369821454	2.8651906225130537	1.7782812401177502e-06	0.0890119805301082	1.5828833512241785e-07
salamander_blastema	2.9085931369821454	2.995398165920328	2.9519956514512367	1.6051260550790752e-06	0.0890119805301082	1.4287544916306803e-07
salamander_blastema	2.995398165920328	3.0822031948585114	3.0388006803894196	4.997119980392401e-07	0.0890119805301082	4.4480354640130306e-08
salamander_blastema	3.0822031948585114	3.169008223796695	3.125605709327603	8.231613792238966e-07	0.0890119805301082	7.32712246606145e-08
salamander_blastema	3.169008223796695	3.255813252734878	3.2124107382657865	1.0610034269132135e-07	0.0890119805301082	9.444201637877704e-09
salamander_blastema	3.255813252734878	3.3426182816730616	3.29921576720397	3.5455989109981026e-06	0.0890119805301082	3.1560078123333595e-07
salamander_blastema	3.3426182816730616	3.4294233106112433	3.3860207961421525	7.525394936686461e-07	0.0890119805301082	6.698503075857101e-08
salamander_blastema	3.4294233106112433	3.5162283395494267	3.472825825080335	1.0575981100681353e-06	0.0890119805301082	9.413890238206408e-08
salamander_blastema	3.5162283395494267	3.60303336848761	3.5596308540185184	1.2794835675873518e-08	0.0890119805301082	1.1388936640667873e-09
salamander_blastema	3.60303336848761	3.6898383974257936	3.646435882956702	9.917409708565353e-09	0.0890119805301082	8.827682798879252e-10
salamander_blastema	3.6898383974257936	3.7766434263639765	3.7332409118948853	3.5469090656378e-08	0.0890119805301082	3.1571740069261613e-09
salamander_intact	-4.817054438516154	-4.73024940957797	-4.773651924047062	3.386343796969399e-09	0.25280837948195556	8.560960876806061e-10
salamander_intact	-4.73024940957797	-4.643444380639788	-4.686846895108879	3.1668725265336365e-08	0.25280837948195556	8.00611911458895e-09
salamander_intact	-4.643444380639788	-4.556639351701604	-4.600041866170696	2.1604389568528432e-09	0.25280837948195556	5.461770716516538e-10
salamander_intact	-4.556639351701604	-4.469834322763421	-4.513236837232513	2.4831726757961112e-08	0.25280837948195556	6.277668601418863e-09
salamander_intact	-4.469834322763421	-4.383029293825238	-4.42643180829433	1.0252057381512759e-05	0.25280837948195556	2.591806012976261e-06
salamander_intact	-4.383029293825238	-4.296224264887055	-4.339626779356147	3.776913416034211e-05	0.25280837948195556	9.548353601512658e-06
salamander_intact	-4.296224264887055	-4.209419235948872	-4.252821750417963	1.8228333702135927e-05	0.25280837948195556	4.608275503893299e-06
salamander_intact	-4.209419235948872	-4.122614207010689	-4.16601672147978	1.5701744685316514e-06	0.25280837948195556	3.9695326289342763e-07
salamander_intact	-4.122614207010689	-4.035809178072506	-4.079211692541597	1.1814835255143524e-06	0.25280837948195556	2.986889354699111e-07
salamander_intact	-4.035809178072506	-3.949004149134322	-3.992406663603414	1.5887109990288657e-06	0.25280837948195556	4.016394531296462e-07
salamander_intact	-3.949004149134322	-3.862199120196139	-3.9056016346652305	2.2181633194381013e-06	0.25280837948195556	5.607702742134618e-07
salamander_intact	-3.862199120196139	-3.775394091257956	-3.818796605727048	5.352525142120695e-07	0.25280837948195556	1.3531632073159569e-07
salamander_intact	-3.775394091257956	-3.688589062319773	-3.7319915767888645	0.00015786877422072643	0.25280837948195556	3.991054898154457e-05
salamander_intact	-3.688589062319773	-3.60178403338159	-3.645186547850681	8.430607344075358e-05	0.25280837948195556	2.1313281807043644e-05
salamander_intact	-3.60178403338159	-3.514979004443407	-3.5583815189124985	4.4222385095458225e-06	0.25280837948195556	1.1179789512809779e-06
salamander_intact	-3.514979004443407	-3.4281739755052234	-3.471576489974315	9.72173367131845e-05	0.25280837948195556	2.4577357352011797e-05
salamander_intact	-3.4281739755052234	-3.3413689465670404	-3.3847714610361317	2.480616695521111e-06	0.25280837948195556	6.271206869105756e-07
salamander_intact	-3.3413689465670404	-3.2545639176288574	-3.297966432097949	4.043566227081058e-06	0.25280837948195556	1.0222474251963273e-06
salamander_intact	-3.2545639176288574	-3.167758888690674	-3.2111614031597657	3.184888795862418e-05	0.25280837948195556	8.051665753122147e-06
salamander_intact	-3.167758888690674	-3.080953859752491	-3.1243563742215823	2.5090221510581194e-05	0.25280837948195556	6.343018240933335e-06
salamander_intact	-3.080953859752491	-2.994148830814308	-3.0375513452833998	1.4210631858812596e-05	0.25280837948195556	3.592566811641062e-06
salamander_intact	-2.994148830814308	-2.9073438018761246	-2.9507463163452163	3.4510826606799116e-05	0.25280837948195556	8.72462614904764e-06
salamander_intact	-2.9073438018761246	-2.8205387729379416	-2.863941287407033	1.2626511096218723e-05	0.25280837948195556	3.1920878087459854e-06
salamander_intact	-2.8205387729379416	-2.7337337439997587	-2.7771362584688504	7.982075859457873e-05	0.25280837948195556	2.0179356629315825e-05
salamander_intact	-2.7337337439997587	-2.6469287150615752	-2.690331229530667	0.00011786863145207261	0.25280837948195556	2.9798177709154336e-05
salamander_intact	-2.6469287150615752	-2.5601236861233923	-2.6035262005924835	0.00042079036551144136	0.25280837948195556	0.00010637933040656725
salamander_intact	-2.5601236861233923	-2.4733186571852093	-2.516721171654301	0.0003122834364882908	0.25280837948195556	7.894786951766099e-05
salamander_intact	-2.4733186571852093	-2.386513628247026	-2.4299161427161176	0.00020638748216583811	0.25280837948195556	5.2176484911706536e-05
salamander_intact	-2.386513628247026	-2.299708599308843	-2.343111113777934	0.0003429541766034036	0.25280837948195556	8.670168962367485e-05
salamander_intact	-2.299708599308843	-2.21290357037066	-2.2563060848397516	0.00047737892198488474	0.25280837948195556	0.0001206853916658416
salamander_intact	-2.21290357037066	-2.1260985414324765	-2.169501055901568	0.0005950838879719697	0.25280837948195556	0.00015044219337401524
salamander_intact	-2.1260985414324765	-2.0392935124942935	-2.0826960269633847	0.0008412960182165947	0.25280837948195556	0.00021268668302995908
salamander_intact	-2.0392935124942935	-1.9524884835561105	-1.995890998025202	0.0020185119819475764	0.25280837948195556	0.0005102967431210771
salamander_intact	-1.9524884835561105	-1.865683454617927	-1.9090859690870188	0.0022075073645058843	0.25280837948195556	0.0005580763595152151
salamander_intact	-1.865683454617927	-1.778878425679744	-1.8222809401488356	0.002302083863314059	0.25280837948195556	0.0005819860909159869
salamander_intact	-1.778878425679744	-1.692073396741561	-1.7354759112106526	0.003025631231612706	0.25280837948195556	0.0007649049285740015
salamander_intact	-1.692073396741561	-1.6052683678033777	-1.6486708822724694	0.0033451273202080066	0.25280837948195556	0.0008456762169826029
salamander_intact	-1.6052683678033777	-1.5184633388651947	-1.5618658533342862	0.004281272377990643	0.25280837948195556	0.0010823415320006728
salamander_intact	-1.5184633388651947	-1.4316583099270117	-1.4750608243961032	0.003874964363765115	0.25280837948195556	0.0009796234613537857
salamander_intact	-1.4316583099270117	-1.3448532809888283	-1.38825579545792	0.005936419034052801	0.25280837948195556	0.0015007764759247244
salamander_intact	-1.3448532809888283	-1.2580482520506453	-1.3014507665197368	0.006196211020136728	0.25280837948195556	0.001566454066929001
salamander_intact	-1.2580482520506453	-1.1712432231124623	-1.2146457375815538	0.009311062319395276	0.25280837948195556	0.0023539145762218184
salamander_intact	-1.1712432231124623	-1.084438194174279	-1.1278407086433706	0.00793946462721286	0.25280837948195556	0.0020071631863599914
salamander_intact	-1.084438194174279	-0.9976331652360959	-1.0410356797051874	0.009595216417757058	0.25280837948195556	0.0024257511133518165
salamander_intact	-0.9976331652360959	-0.9108281362979129	-0.9542306507670044	0.012417346901880122	0.25280837948195556	0.003139209347729595
salamander_intact	-0.9108281362979129	-0.8240231073597295	-0.8674256218288212	0.013244366017936623	0.25280837948195556	0.0033482867102604384
salamander_intact	-0.8240231073597295	-0.7372180784215461	-0.7806205928906378	0.013751275153133562	0.25280837948195556	0.003476437587274176
salamander_intact	-0.7372180784215461	-0.6504130494833635	-0.6938155639524548	0.018098640039075128	0.25280837948195556	0.00457548785910582
salamander_intact	-0.6504130494833635	-0.5636080205451801	-0.6070105350142718	0.020817546001713674	0.25280837948195556	0.005262850069484297
salamander_intact	-0.5636080205451801	-0.4768029916069967	-0.5202055060760884	0.02132997940533918	0.25280837948195556	0.005392397527847284
salamander_intact	-0.4768029916069967	-0.38999796266881415	-0.4334004771379054	0.018992991786652407	0.25280837948195556	0.004801587475097687
salamander_intact	-0.38999796266881415	-0.3031929337306307	-0.34659544819972243	0.02322998257886246	0.25280837948195556	0.005872734251156277
salamander_intact	-0.3031929337306307	-0.2163879047924473	-0.259790419261539	0.02496027538333313	0.25280837948195556	0.006310166771083796
salamander_intact	-0.2163879047924473	-0.12958287585426476	-0.17298539032335603	0.02614791556155683	0.25280837948195556	0.00661041215994819
salamander_intact	-0.12958287585426476	-0.04277784691608133	-0.08618036138517304	0.028012448768358802	0.25280837948195556	0.0070817817784500905
salamander_intact	-0.04277784691608133	0.044027182022102096	0.0006246675530103829	0.03056924409362129	0.25280837948195556	0.00772816106129674
salamander_intact	0.044027182022102096	0.13083221096028463	0.08742969649119336	0.0299721565238755	0.25280837948195556	0.007577212320380487
salamander_intact	0.13083221096028463	0.21763723989846806	0.17423472542937635	0.03200574419565355	0.25280837948195556	0.00809132032421718
salamander_intact	0.21763723989846806	0.3044422688366515	0.2610397543675598	0.037990664384528285	0.25280837948195556	0.00960435829849544
salamander_intact	0.3044422688366515	0.391247297774834	0.34784478330574276	0.03212991362469457	0.25280837948195556	0.008122711396354239
salamander_intact	0.391247297774834	0.47805232671301745	0.43464981224392574	0.03088147685591099	0.25280837948195556	0.007807096119952373
salamander_intact	0.47805232671301745	0.5648573556512009	0.5214548411821092	0.032287769407058575	0.25280837948195556	0.008162618660885539
salamander_intact	0.5648573556512009	0.6516623845893834	0.6082598701202921	0.03358082742421365	0.25280837948195556	0.008489514562778664
salamander_intact	0.6516623845893834	0.7384674135275668	0.6950648990584751	0.030232469727901702	0.25280837948195556	0.007643021679648108
salamander_intact	0.7384674135275668	0.8252724424657503	0.7818699279966586	0.030815086388600206	0.25280837948195556	0.007790312053498484
salamander_intact	0.8252724424657503	0.9120774714039328	0.8686749569348415	0.030179240971827677	0.25280837948195556	0.007629565004083193
salamander_intact	0.9120774714039328	0.9988825003421162	0.9554799858730245	0.030258682024239907	0.25280837948195556	0.0076496483678078694
salamander_intact	0.9988825003421162	1.0856875292802997	1.042285014811208	0.028430999318711243	0.25280837948195556	0.007187594864815972
salamander_intact	1.0856875292802997	1.1724925582184822	1.129090043749391	0.03035348646224057	0.25280837948195556	0.007673615724146515
salamander_intact	1.1724925582184822	1.2592975871566656	1.215895072687574	0.02356239003591573	0.25280837948195556	0.005956769641701633
salamander_intact	1.2592975871566656	1.346102616094849	1.3027001016257573	0.025457738939055535	0.25280837948195556	0.006435929726457308
salamander_intact	1.346102616094849	1.4329076450330316	1.3895051305639403	0.023859549530351826	0.25280837948195556	0.006031894051937699
salamander_intact	1.4329076450330316	1.519712673971215	1.4763101595021233	0.02184330962356229	0.25280837948195556	0.0055221717084553874
salamander_intact	1.519712673971215	1.6065177029093984	1.5631151884403067	0.018467126386346802	0.25280837948195556	0.004668644295420797
salamander_intact	1.6065177029093984	1.693322731847581	1.6499202173784897	0.01737161224195268	0.25280837948195556	0.004391689139876958
salamander_intact	1.693322731847581	1.7801277607857644	1.7367252463166727	0.015868431001487233	0.25280837948195556	0.004011672326407212
salamander_intact	1.7801277607857644	1.8669327897239478	1.8235302752548561	0.015528241352678846	0.25280837948195556	0.003925669532575429
salamander_intact	1.8669327897239478	1.9537378186621304	1.910335304193039	0.01516547338107707	0.25280837948195556	0.0038339587495468275
salamander_intact	1.9537378186621304	2.040542847600314	1.997140333131222	0.015509537822516632	0.25280837948195556	0.003920941123424527
salamander_intact	2.040542847600314	2.127347876538497	2.0839453620694055	0.0126536450317899	0.25280837948195556	0.003198947495026703
salamander_intact	2.127347876538497	2.2141529054766798	2.1707503910075885	0.007056302184342708	0.25280837948195556	0.0017838923203586632
salamander_intact	2.2141529054766798	2.300957934414863	2.2575554199457715	0.007615522514911245	0.25280837948195556	0.0019252679059030586
salamander_intact	2.300957934414863	2.3877629633530466	2.344360448883955	0.006394393996901378	0.25280837948195556	0.0016165563841257823
salamander_intact	2.3877629633530466	2.474567992291229	2.431165477822138	0.0068123320122040415	0.25280837948195556	0.0017222146164983531
salamander_intact	2.474567992291229	2.5613730212294126	2.517970506760321	0.00615086835115416	0.25280837948195556	0.0015549910602621311
salamander_intact	2.5613730212294126	2.648178050167596	2.6047755356985043	0.005441928377375273	0.25280837948195556	0.0013757650943411106
salamander_intact	2.648178050167596	2.7349830791057785	2.6915805646366873	0.0033313129862399308	0.25280837948195556	0.000842183837598511
salamander_intact	2.7349830791057785	2.821788108043962	2.7783855935748702	0.002549040941830768	0.25280837948195556	0.0006444189097373943
salamander_intact	2.821788108043962	2.9085931369821454	2.8651906225130537	0.005294250758231487	0.25280837948195556	0.0013384309547596167
salamander_intact	2.9085931369821454	2.995398165920328	2.9519956514512367	0.0045018607770644726	0.25280837948195556	0.0011381081277030466
salamander_intact	2.995398165920328	3.0822031948585114	3.0388006803894196	0.0021566247819299945	0.25280837948195556	0.0005452128162703478
salamander_intact	3.0822031948585114	3.169008223796695	3.125605709327603	0.002157539382828684	0.25280837948195556	0.0005454440350414182
salamander_intact	3.169008223796695	3.255813252734878	3.2124107382657865	0.0023538740204215873	0.25280837948195556	0.000595079076607457
salamander_intact	3.255813252734878	3.3426182816730616	3.29921576720397	0.0021566287952110097	0.25280837948195556	0.0005452138308614175
salamander_intact	3.3426182816730616	3.4294233106112433	3.3860207961421525	0.0019613884212073625	0.25280837948195556	0.0004958554283001046
salamander_intact	3.4294233106112433	3.5162283395494267	3.472825825080335	0.0013728215889416758	0.25280837948195556	0.00034706080121818837
salamander_intact	3.5162283395494267	3.60303336848761	3.5596308540185184	0.0009808455743726661	0.25280837948195556	0.00024796598017920164
salamander_intact	3.60303336848761	3.6898383974257936	3.646435882956702	0.0009808449390404535	0.25280837948195556	0.00024796581956189453
salamander_intact	3.6898383974257936	3.7766434263639765	3.7332409118948853	0.000784668605105797	0.25280837948195556	0.00019837079848716307
